dialogue_id,turn_id,no_context_text,full_context_text,no_context_score,full_context_score,no_context_binary,full_context_binary,score_delta,classification_changed
183,0,"Oooooh mansplaining! Where'd you feminists learn this sexist term? In ""Misandry for dummies""?","Oooooh mansplaining! Where'd you feminists learn this sexist term? In ""Misandry for dummies""?",0.509388,0.509388,1,1,0.0,False
183,2,How are you gonna make a man explaining something sound like it’s a bad thing?,"Oooooh mansplaining! Where'd you feminists learn this sexist term? In ""Misandry for dummies""? How are you gonna make a man explaining something sound like it’s a bad thing?",0.0466155,0.44002727,0,1,0.39341177000000005,True
183,4,But how are they meant to know what women know already? Feminists will hate men for literally any reason…,"Oooooh mansplaining! Where'd you feminists learn this sexist term? In ""Misandry for dummies""? How are you gonna make a man explaining something sound like it’s a bad thing? But how are they meant to know what women know already? Feminists will hate men for literally any reason…",0.36095104,0.45761138,1,1,0.09666034000000001,False
184,0,I hate when bitches are vain and think they’re the prettiest bitch there is. That shit is unattractive.,I hate when bitches are vain and think they’re the prettiest bitch there is. That shit is unattractive.,0.90451443,0.90451443,1,1,0.0,False
184,2,Vanity is not a good quality. They think they deserve everything and that they’ve got no flaws.,I hate when bitches are vain and think they’re the prettiest bitch there is. That shit is unattractive. Vanity is not a good quality. They think they deserve everything and that they’ve got no flaws.,0.121732734,0.8696708,0,1,0.747938066,True
185,0,Why do the ugliest hoes always talk the most?,Why do the ugliest hoes always talk the most?,0.687436,0.687436,1,1,0.0,False
185,2,Ugly bitches just need to shut up sometimes.,Why do the ugliest hoes always talk the most? Ugly bitches just need to shut up sometimes.,0.944597,0.9209984,1,1,-0.023598600000000025,False
186,0,A bitch will expect you to treat her with respect even when her body count is in the 100s… who tf do these hoes think they are,A bitch will expect you to treat her with respect even when her body count is in the 100s… who tf do these hoes think they are,0.89241093,0.89241093,1,1,0.0,False
186,2,I’m just saying there’s nothing respectful about that. These bitches aren’t even respecting themselves and they expect respect from men.,A bitch will expect you to treat her with respect even when her body count is in the 100s… who tf do these hoes think they are I’m just saying there’s nothing respectful about that. These bitches aren’t even respecting themselves and they expect respect from men.,0.7761081,0.90451443,1,1,0.12840633,False
187,0,The Muslim grooming gangs are a pandemic being ignored by the government and MSM. They are a threat to the UK. We need to defeat this filth.,The Muslim grooming gangs are a pandemic being ignored by the government and MSM. They are a threat to the UK. We need to defeat this filth.,0.60311776,0.60311776,1,1,0.0,False
187,2,"That’s not true, Muslim rape gangs have been getting away with it for so long because of lies like this.","The Muslim grooming gangs are a pandemic being ignored by the government and MSM. They are a threat to the UK. We need to defeat this filth. That’s not true, Muslim rape gangs have been getting away with it for so long because of lies like this.",0.52811706,0.6027529,1,1,0.07463584000000001,False
188,0,All of these white men committing mass killings and molesting children disgust me. They're totally appropriating Muslim culture!,All of these white men committing mass killings and molesting children disgust me. They're totally appropriating Muslim culture!,0.6989911,0.6989911,1,1,0.0,False
188,2,"It's true though, makes a change to see a white murderers with all the violent Jihadis that are usually committing these acts.","All of these white men committing mass killings and molesting children disgust me. They're totally appropriating Muslim culture! It's true though, makes a change to see a white murderers with all the violent Jihadis that are usually committing these acts.",0.46716887,0.6027529,1,1,0.13558403000000002,False
188,4,"Everyone knows that terrorism is a Muslim problem, you don't see white guys suicide bombing places.","All of these white men committing mass killings and molesting children disgust me. They're totally appropriating Muslim culture! It's true though, makes a change to see a white murderers with all the violent Jihadis that are usually committing these acts. Everyone knows that terrorism is a Muslim problem, you don't see white guys suicide bombing places.",0.45757914,0.60152835,1,1,0.14394921000000005,False
189,0,What's another word for Islamophobia? Common sense.,What's another word for Islamophobia? Common sense.,0.25462922,0.25462922,0,0,0.0,False
189,2,"People are too afraid to speak up these days incase they get cancelled by the PC brigade, Islamophobia is just calling it as it is; a cult.","What's another word for Islamophobia? Common sense. People are too afraid to speak up these days incase they get cancelled by the PC brigade, Islamophobia is just calling it as it is; a cult.",0.25462922,0.2854699,0,0,0.03084068000000001,False
189,4,"You can't say anything about Muslims these days without being told it's Islamophobia though, this is why Muslims are getting away with so much, they can't be called out.","What's another word for Islamophobia? Common sense. People are too afraid to speak up these days incase they get cancelled by the PC brigade, Islamophobia is just calling it as it is; a cult. You can't say anything about Muslims these days without being told it's Islamophobia though, this is why Muslims are getting away with so much, they can't be called out.",0.32397532,0.2854733,0,0,-0.038502020000000026,False
189,6,"violent crimes, rapes, trafficking and grooming, you name it. They're being let off light because people are scared of being labelled Islamophobic.","What's another word for Islamophobia? Common sense. People are too afraid to speak up these days incase they get cancelled by the PC brigade, Islamophobia is just calling it as it is; a cult. You can't say anything about Muslims these days without being told it's Islamophobia though, this is why Muslims are getting away with so much, they can't be called out. violent crimes, rapes, trafficking and grooming, you name it. They're being let off light because people are scared of being labelled Islamophobic.",0.40336934,0.37576625,1,1,-0.027603089999999997,False
190,0,Not all Muslims are terrorists... Some are still in training.,Not all Muslims are terrorists... Some are still in training.,0.2853768,0.2853768,0,0,0.0,False
190,2,"There's no such thing as a moderate Muslim, I bet they all support the extremists even if they wouldn't say it openly.","Not all Muslims are terrorists... Some are still in training. There's no such thing as a moderate Muslim, I bet they all support the extremists even if they wouldn't say it openly.",0.34757367,0.33338684,1,1,-0.014186829999999984,False
191,0,What’s the difference between E.T. and a Muslim refugee? E.T. learned to speak English and wanted to return home.,What’s the difference between E.T. and a Muslim refugee? E.T. learned to speak English and wanted to return home.,0.19939905,0.19939905,0,0,0.0,False
191,2,"I don't buy it, they just want to come here for the handouts. And they still don't bother to learn english.","What’s the difference between E.T. and a Muslim refugee? E.T. learned to speak English and wanted to return home. I don't buy it, they just want to come here for the handouts. And they still don't bother to learn english.",0.07608539,0.2820025,0,0,0.20591711,False
191,4,"Not all of them, some of them don't have much to start with, they're uneducated and unemployable and come here hoping for a free ride. And no I can't speak another language because I don't need to, english is enough.","What’s the difference between E.T. and a Muslim refugee? E.T. learned to speak English and wanted to return home. I don't buy it, they just want to come here for the handouts. And they still don't bother to learn english. Not all of them, some of them don't have much to start with, they're uneducated and unemployable and come here hoping for a free ride. And no I can't speak another language because I don't need to, english is enough.",0.23667802,0.2854937,0,0,0.04881568000000003,False
192,0,"""U da bomb"", ""No, u iz the bomb"" -  A compliment in America, an argument in the Middle East.","""U da bomb"", ""No, u iz the bomb"" -  A compliment in America, an argument in the Middle East.",0.15158679,0.15158679,0,0,0.0,False
192,2,How is it 'Islamophobic' when most bombers are Middle Eastern and Muslim?,"""U da bomb"", ""No, u iz the bomb"" -  A compliment in America, an argument in the Middle East. How is it 'Islamophobic' when most bombers are Middle Eastern and Muslim?",0.4014846,0.39842087,1,1,-0.0030637300000000423,False
193,0,These fags want to brainwash our kids by teaching their sick agenda in schools. We can’t stand for this.,These fags want to brainwash our kids by teaching their sick agenda in schools. We can’t stand for this.,0.743089,0.743089,1,1,0.0,False
193,2,Teaching them it’s normal to be a transgender or to have same sex relationships. They’re encouraging them into the lifestyle.,These fags want to brainwash our kids by teaching their sick agenda in schools. We can’t stand for this. Teaching them it’s normal to be a transgender or to have same sex relationships. They’re encouraging them into the lifestyle.,0.24603334,0.7510937,0,1,0.50506036,True
193,4,If they teach them it’s acceptable they’ll persuade some kids to try it.,These fags want to brainwash our kids by teaching their sick agenda in schools. We can’t stand for this. Teaching them it’s normal to be a transgender or to have same sex relationships. They’re encouraging them into the lifestyle. If they teach them it’s acceptable they’ll persuade some kids to try it.,0.019728716,0.718943,0,1,0.699214284,True
194,0,If you don't see the connection between legitimizing the queer lifestyle and an increase in STD's and sexual deviancy then you're blind...,If you don't see the connection between legitimizing the queer lifestyle and an increase in STD's and sexual deviancy then you're blind...,0.44393396,0.44393396,1,1,0.0,False
194,2,"But telling people that it’s okay to be gay makes way for us normalising promiscuity, adultery, and other depraved behaviours. The queers have always been at it.","If you don't see the connection between legitimizing the queer lifestyle and an increase in STD's and sexual deviancy then you're blind... But telling people that it’s okay to be gay makes way for us normalising promiscuity, adultery, and other depraved behaviours. The queers have always been at it.",0.47473195,0.47323486,1,1,-0.0014970900000000342,False
195,0,I just wanted to take a second here and say something positive about the gay community… HIV.,I just wanted to take a second here and say something positive about the gay community… HIV.,0.64447093,0.64447093,1,1,0.0,False
195,2,So you’re saying all the homos did get it because there was the epidemic. So they are HIV positive…,I just wanted to take a second here and say something positive about the gay community… HIV. So you’re saying all the homos did get it because there was the epidemic. So they are HIV positive…,0.4269174,0.5559701,1,1,0.12905270000000002,False
196,0,"Lesbians are just the women that are too ugly for men, so they end up looking for other options. It's desperate.","Lesbians are just the women that are too ugly for men, so they end up looking for other options. It's desperate.",0.63782936,0.63782936,1,1,0.0,False
196,2,"they're in denial cause no man wants them, it's sad really.","Lesbians are just the women that are too ugly for men, so they end up looking for other options. It's desperate. they're in denial cause no man wants them, it's sad really.",0.07291982,0.6342749,0,1,0.56135508,True
197,0,Lesbians are just lying to themselves. It's a mental illness.,Lesbians are just lying to themselves. It's a mental illness.,0.743089,0.743089,1,1,0.0,False
197,2,"No way they are happy pretending to like women, they can't even have good sex because no one has a dick.","Lesbians are just lying to themselves. It's a mental illness. No way they are happy pretending to like women, they can't even have good sex because no one has a dick.",0.85333383,0.8778702,1,1,0.024536370000000085,False
198,0,Lesbians are just bitter man haters. what a miserable lifestyle.,Lesbians are just bitter man haters. what a miserable lifestyle.,0.78855824,0.78855824,1,1,0.0,False
198,2,It's an unbalanced way to live. Then you see lesbians trying to act like men and be masculine to fill in for the lack of men in their lives.,Lesbians are just bitter man haters. what a miserable lifestyle. It's an unbalanced way to live. Then you see lesbians trying to act like men and be masculine to fill in for the lack of men in their lives.,0.40891263,0.687436,1,1,0.27852337000000005,False
199,0,I'm fine with gay people as long as they aren't gay around me.,I'm fine with gay people as long as they aren't gay around me.,0.50503236,0.50503236,1,1,0.0,False
199,2,"No I'm fine with them living their lifestyle but I don't want my family exposed to it, what's wrong with that?","I'm fine with gay people as long as they aren't gay around me. No I'm fine with them living their lifestyle but I don't want my family exposed to it, what's wrong with that?",0.038519915,0.3666224,0,1,0.328102485,True
199,4,"I don't want my children growing up thinking it's a normal lifestyle to have. Yes, some people can't help being gay, but that doesn't mean we should encourage it as a way of life.","I'm fine with gay people as long as they aren't gay around me. No I'm fine with them living their lifestyle but I don't want my family exposed to it, what's wrong with that? I don't want my children growing up thinking it's a normal lifestyle to have. Yes, some people can't help being gay, but that doesn't mean we should encourage it as a way of life.",0.2854835,0.25727063,0,0,-0.02821287,False
200,0,"Girl, you're not bi. There's no such thing. You're just horny and greedy.","Girl, you're not bi. There's no such thing. You're just horny and greedy.",0.64447093,0.64447093,1,1,0.0,False
200,2,"I don't know, it sounds like bi people are either gay and in denial or straight and experimenting.","Girl, you're not bi. There's no such thing. You're just horny and greedy. I don't know, it sounds like bi people are either gay and in denial or straight and experimenting.",0.47886392,0.62136006,1,1,0.14249614,False
201,0,I don't care if some gays somewhere get married. What I care about is when this begins to affect my children.,I don't care if some gays somewhere get married. What I care about is when this begins to affect my children.,0.4014846,0.4014846,1,1,0.0,False
201,2,"What if it's the start of a slippery slope though, first marriage, then things like gay history month, then who knows what...","I don't care if some gays somewhere get married. What I care about is when this begins to affect my children. What if it's the start of a slippery slope though, first marriage, then things like gay history month, then who knows what...",0.2854733,0.4269174,0,1,0.14144410000000002,True
201,4,"They might start trying to normalise the more deviant parts of the lifestyle, you see those men dressed like dogs and stuff in pride parades, that stuff is messed up and we can't start telling kids thats normal.","I don't care if some gays somewhere get married. What I care about is when this begins to affect my children. What if it's the start of a slippery slope though, first marriage, then things like gay history month, then who knows what... They might start trying to normalise the more deviant parts of the lifestyle, you see those men dressed like dogs and stuff in pride parades, that stuff is messed up and we can't start telling kids thats normal.",0.3057765,0.45921504,0,1,0.15343854,True
202,0,"I hate when parents make a big deal about 'embracing' their kids being gay when they're only young teens. It's just a phase, they're too young to decide their sexuality, it's harmful to encourage this delusion.","I hate when parents make a big deal about 'embracing' their kids being gay when they're only young teens. It's just a phase, they're too young to decide their sexuality, it's harmful to encourage this delusion.",0.3561489,0.3561489,1,1,0.0,False
202,2,They don't know what they want when they're just kids. They might just be saying they're gay cause they've seen it in a tv show or are fans of gay celebrities or something. Kids are very impressionable.,"I hate when parents make a big deal about 'embracing' their kids being gay when they're only young teens. It's just a phase, they're too young to decide their sexuality, it's harmful to encourage this delusion. They don't know what they want when they're just kids. They might just be saying they're gay cause they've seen it in a tv show or are fans of gay celebrities or something. Kids are very impressionable.",0.32712606,0.34328604,0,1,0.016159980000000018,True
203,0,If you left 1000 men on an island with 1000 women who were men but now according to morons on twitter are now women the islands would become extinct in a generation.,If you left 1000 men on an island with 1000 women who were men but now according to morons on twitter are now women the islands would become extinct in a generation.,0.5721988,0.5721988,1,1,0.0,False
203,2,These so called 'women' are not women. It's delusional.,If you left 1000 men on an island with 1000 women who were men but now according to morons on twitter are now women the islands would become extinct in a generation. These so called 'women' are not women. It's delusional.,0.39669925,0.57271194,1,1,0.17601269000000003,False
203,4,Just saying these trannys could never do what women are biologically wired to do.,If you left 1000 men on an island with 1000 women who were men but now according to morons on twitter are now women the islands would become extinct in a generation. These so called 'women' are not women. It's delusional. Just saying these trannys could never do what women are biologically wired to do.,0.52139956,0.60311776,1,1,0.08171819999999996,False
203,6,But they've got a womb. What I mean is if everyone woke up and decided to be a different gender then we'd all die out.,If you left 1000 men on an island with 1000 women who were men but now according to morons on twitter are now women the islands would become extinct in a generation. These so called 'women' are not women. It's delusional. Just saying these trannys could never do what women are biologically wired to do. But they've got a womb. What I mean is if everyone woke up and decided to be a different gender then we'd all die out.,0.2396185,0.5532103,0,1,0.31359180000000003,True
204,0,"These men pretending to be women & their supporters are at the moment, the biggest threat to our normal society.","These men pretending to be women & their supporters are at the moment, the biggest threat to our normal society.",0.37751234,0.37751234,1,1,0.0,False
204,2,They're infiltrating womens spaces and putting our girls at risk.,"These men pretending to be women & their supporters are at the moment, the biggest threat to our normal society. They're infiltrating womens spaces and putting our girls at risk.",0.2854903,0.34757367,0,1,0.06208337000000003,True
205,0,The phrase 'black lives matter' suggests racial superiority. It excludes the importance of anyone elses life. This is racism defined. We cannot bow down to these racists.,The phrase 'black lives matter' suggests racial superiority. It excludes the importance of anyone elses life. This is racism defined. We cannot bow down to these racists.,0.4269174,0.4269174,1,1,0.0,False
205,2,What do the 'black lives matter' protesters do to show that they support white lives too?,The phrase 'black lives matter' suggests racial superiority. It excludes the importance of anyone elses life. This is racism defined. We cannot bow down to these racists. What do the 'black lives matter' protesters do to show that they support white lives too?,0.3281604,0.39441586,0,1,0.06625545999999999,True
205,4,"So they don't care about white lives?? Just what I said, they're racist.","The phrase 'black lives matter' suggests racial superiority. It excludes the importance of anyone elses life. This is racism defined. We cannot bow down to these racists. What do the 'black lives matter' protesters do to show that they support white lives too? So they don't care about white lives?? Just what I said, they're racist.",0.50789946,0.46982017,1,1,-0.03807928999999999,False
206,0,"It seems that some men will rape anything that moves, women, children, animals. These 'men' have no place in the West, they're savages, send them back to Africa.","It seems that some men will rape anything that moves, women, children, animals. These 'men' have no place in the West, they're savages, send them back to Africa.",0.60254884,0.60254884,1,1,0.0,False
206,2,"You can't deny there's a pattern with all these news stories about migrant rapists, it's always the Africans who are coming over under the guise of being 'asylum seekers'. They just want to brutalise white women.","It seems that some men will rape anything that moves, women, children, animals. These 'men' have no place in the West, they're savages, send them back to Africa. You can't deny there's a pattern with all these news stories about migrant rapists, it's always the Africans who are coming over under the guise of being 'asylum seekers'. They just want to brutalise white women.",0.52811706,0.5885171,1,1,0.06040003999999999,False
206,4,So you're just going to ignore the victims of those incidents?,"It seems that some men will rape anything that moves, women, children, animals. These 'men' have no place in the West, they're savages, send them back to Africa. You can't deny there's a pattern with all these news stories about migrant rapists, it's always the Africans who are coming over under the guise of being 'asylum seekers'. They just want to brutalise white women. So you're just going to ignore the victims of those incidents?",0.038519915,0.54325575,0,1,0.5047358350000001,True
207,0,Sharia law has nothing to do with law and everything to do with domination. You cannot have two sets of laws in a country.,Sharia law has nothing to do with law and everything to do with domination. You cannot have two sets of laws in a country.,0.033334624,0.033334624,0,0,0.0,False
207,2,That's all alright until they make all of us submit to sharia too,Sharia law has nothing to do with law and everything to do with domination. You cannot have two sets of laws in a country. That's all alright until they make all of us submit to sharia too,0.16331999,0.050821137,0,0,-0.112498853,False
207,4,"Eventually they'll want us all to do it though, when they become the majority","Sharia law has nothing to do with law and everything to do with domination. You cannot have two sets of laws in a country. That's all alright until they make all of us submit to sharia too Eventually they'll want us all to do it though, when they become the majority",0.02920996,0.06500591,0,0,0.03579595,False
208,0,"The liberal left is in crisis due to the overcrowding of prisons. Your country should not welcome illegal migrants but regular ones.
","The liberal left is in crisis due to the overcrowding of prisons. Your country should not welcome illegal migrants but regular ones.
",0.25462922,0.25462922,0,0,0.0,False
208,2,"I don't know about you, but I have no idea where to put these migrants. All they can do is do miserable jobs or steal pensions from us old people
","The liberal left is in crisis due to the overcrowding of prisons. Your country should not welcome illegal migrants but regular ones.
 I don't know about you, but I have no idea where to put these migrants. All they can do is do miserable jobs or steal pensions from us old people
",0.45921504,0.4014846,1,1,-0.057730439999999994,False
208,4,I hope you're joking .. I don't think it's right to put out-of-rule migrants in homes that should be made available to British people.,"The liberal left is in crisis due to the overcrowding of prisons. Your country should not welcome illegal migrants but regular ones.
 I don't know about you, but I have no idea where to put these migrants. All they can do is do miserable jobs or steal pensions from us old people
 I hope you're joking .. I don't think it's right to put out-of-rule migrants in homes that should be made available to British people.",0.23523538,0.36095104,0,1,0.12571566,True
209,0,"The goods that England offers should belong to us. Not to people who do not contribute to the state
","The goods that England offers should belong to us. Not to people who do not contribute to the state
",0.10913446,0.10913446,0,0,0.0,False
209,2,"I think it's unfair that they have our same rights .. if they want them, they must pay the taxes charged by the state. That's how it works


","The goods that England offers should belong to us. Not to people who do not contribute to the state
 I think it's unfair that they have our same rights .. if they want them, they must pay the taxes charged by the state. That's how it works


",0.036634352,0.055274166,0,0,0.018639813999999998,False
210,0,The overcrowd at migrant detention centers for illegals is also caused by the liberal left. Illegal immigrants have no right to be in your country and they should be taken back.,The overcrowd at migrant detention centers for illegals is also caused by the liberal left. Illegal immigrants have no right to be in your country and they should be taken back.,0.37751234,0.37751234,1,1,0.0,False
210,2,"I agree, but how would you do so? Perhaps at the expense of our vetrian or old people like me? If we give them everything we'll be left with nothing.","The overcrowd at migrant detention centers for illegals is also caused by the liberal left. Illegal immigrants have no right to be in your country and they should be taken back. I agree, but how would you do so? Perhaps at the expense of our vetrian or old people like me? If we give them everything we'll be left with nothing.",0.022964042,0.27236435,0,0,0.249400308,False
211,0,Are you saying that we should put illegal immigrants in houses? You have to be kidding!,Are you saying that we should put illegal immigrants in houses? You have to be kidding!,0.28547668,0.28547668,0,0,0.0,False
211,2,"The British people should use those houses, not immigrants.","Are you saying that we should put illegal immigrants in houses? You have to be kidding! The British people should use those houses, not immigrants.",0.30527395,0.30439767,0,0,-0.000876280000000007,False
211,4,"We as tax-payer should be the only ones benefitting from these house, not illegal immigrants.","Are you saying that we should put illegal immigrants in houses? You have to be kidding! The British people should use those houses, not immigrants. We as tax-payer should be the only ones benefitting from these house, not illegal immigrants.",0.3302291,0.32289913,1,0,-0.007329970000000019,True
212,0,Why are we still convinced that Muslims are being abused? They are the ones who abuse us. We have to get ahead and not be afraid of being judged for our opinion. The truth must be told!,Why are we still convinced that Muslims are being abused? They are the ones who abuse us. We have to get ahead and not be afraid of being judged for our opinion. The truth must be told!,0.3811502,0.3811502,1,1,0.0,False
212,2,"The real question is: why when they commit crimes it is never known by anyone? Social media don't talk about it at all and everyone ignores the facts..
","Why are we still convinced that Muslims are being abused? They are the ones who abuse us. We have to get ahead and not be afraid of being judged for our opinion. The truth must be told! The real question is: why when they commit crimes it is never known by anyone? Social media don't talk about it at all and everyone ignores the facts..
",0.046120718,0.33587718,0,1,0.289756462,True
212,4,"Many years ago I had Muslim friends. One night they went around the city to commit serious crimes like child abuse etc .. This situation, although it has been going on for days, has never been named by social media. If the opposite happened, the whole world would have been aware of these crimes. Instead, I would like to see articles that talk about attacks made by Muslims .. since I've never had the chance!","Why are we still convinced that Muslims are being abused? They are the ones who abuse us. We have to get ahead and not be afraid of being judged for our opinion. The truth must be told! The real question is: why when they commit crimes it is never known by anyone? Social media don't talk about it at all and everyone ignores the facts..
 Many years ago I had Muslim friends. One night they went around the city to commit serious crimes like child abuse etc .. This situation, although it has been going on for days, has never been named by social media. If the opposite happened, the whole world would have been aware of these crimes. Instead, I would like to see articles that talk about attacks made by Muslims .. since I've never had the chance!",0.37751234,0.36095104,1,1,-0.0165613,False
213,0,Nowadays people fear of being judged islamophobes or racists that they would give anything to muslims: where's this anti muslim abuse everyone's talking about?,Nowadays people fear of being judged islamophobes or racists that they would give anything to muslims: where's this anti muslim abuse everyone's talking about?,0.3260917,0.3260917,0,0,0.0,False
213,2,How come when it's them to commit crimes you never see it on the media?,Nowadays people fear of being judged islamophobes or racists that they would give anything to muslims: where's this anti muslim abuse everyone's talking about? How come when it's them to commit crimes you never see it on the media?,0.038519915,0.3260917,0,0,0.28757178499999997,False
213,4,"Let me tell you a story: one day I found out that my muslim friends committed serious crimes that no media talked about. If these attack's had been committed by white fellas on muslim ones, it would have been a windfall for mainstream media at all levels, from local to national. We all know it, come on!","Nowadays people fear of being judged islamophobes or racists that they would give anything to muslims: where's this anti muslim abuse everyone's talking about? How come when it's them to commit crimes you never see it on the media? Let me tell you a story: one day I found out that my muslim friends committed serious crimes that no media talked about. If these attack's had been committed by white fellas on muslim ones, it would have been a windfall for mainstream media at all levels, from local to national. We all know it, come on!",0.37576625,0.37340668,1,1,-0.002359570000000033,False
214,0,"A nice quote that comes to mind is that of Theodore Roosevelt .. in which he explains that to be comfortable in a country where you migrate you have to integrate into the social fabric.
","A nice quote that comes to mind is that of Theodore Roosevelt .. in which he explains that to be comfortable in a country where you migrate you have to integrate into the social fabric.
",0.030388435,0.030388435,0,0,0.0,False
214,2,"I see your point of view.
But I think the only ""acceptable"" relationships and the only normal ones are heterosexuals.
This is just my opinion.","A nice quote that comes to mind is that of Theodore Roosevelt .. in which he explains that to be comfortable in a country where you migrate you have to integrate into the social fabric.
 I see your point of view.
But I think the only ""acceptable"" relationships and the only normal ones are heterosexuals.
This is just my opinion.",0.32236105,0.2412222,0,0,-0.08113884999999998,False
214,4,"Our experiences have taught us that multi-ethnicity has not given great results .. especially in a civil society like ours.
Let's end with this lie about integration. It will never work!","A nice quote that comes to mind is that of Theodore Roosevelt .. in which he explains that to be comfortable in a country where you migrate you have to integrate into the social fabric.
 I see your point of view.
But I think the only ""acceptable"" relationships and the only normal ones are heterosexuals.
This is just my opinion. Our experiences have taught us that multi-ethnicity has not given great results .. especially in a civil society like ours.
Let's end with this lie about integration. It will never work!",0.16851899,0.18364124,0,0,0.015122250000000004,False
215,0,"As Theodore Roosevelt stated, in order to immigrate and live in another country successfully one must fully integrate. Then there will be no opposition against it.","As Theodore Roosevelt stated, in order to immigrate and live in another country successfully one must fully integrate. Then there will be no opposition against it.",0.021903414,0.021903414,0,0,0.0,False
215,2,"I agree, although personally I am only in favour of heterosexual relationships, I don't mind other's preferences as long as they're within respectable limits of other's preferences. However that isn't related with migrants tryng to create their enclaves backing their own foreing cultures.","As Theodore Roosevelt stated, in order to immigrate and live in another country successfully one must fully integrate. Then there will be no opposition against it. I agree, although personally I am only in favour of heterosexual relationships, I don't mind other's preferences as long as they're within respectable limits of other's preferences. However that isn't related with migrants tryng to create their enclaves backing their own foreing cultures.",0.23343207,0.13214645,0,0,-0.10128561999999999,False
215,4,"I disagree, multiculturalism has failed miserably. Both here and in Europe. When people live in closed communities and don't integrate there will always will be problems.","As Theodore Roosevelt stated, in order to immigrate and live in another country successfully one must fully integrate. Then there will be no opposition against it. I agree, although personally I am only in favour of heterosexual relationships, I don't mind other's preferences as long as they're within respectable limits of other's preferences. However that isn't related with migrants tryng to create their enclaves backing their own foreing cultures. I disagree, multiculturalism has failed miserably. Both here and in Europe. When people live in closed communities and don't integrate there will always will be problems.",0.25462922,0.23812068,0,0,-0.016508539999999988,False
216,0,Muslims demand locals to not walk their dogs in public because it's againt the Sharia and they feel it as disrespectful.,Muslims demand locals to not walk their dogs in public because it's againt the Sharia and they feel it as disrespectful.,0.30527395,0.30527395,0,0,0.0,False
216,2,"Thank you for the infos, I left the information on the bottom of the original tweet once it was sent to me by someone. Still, they heaps worse. You probably haven't seen the vids where they are killing dogs with acid.","Muslims demand locals to not walk their dogs in public because it's againt the Sharia and they feel it as disrespectful. Thank you for the infos, I left the information on the bottom of the original tweet once it was sent to me by someone. Still, they heaps worse. You probably haven't seen the vids where they are killing dogs with acid.",0.25462922,0.38811707,0,1,0.13348785000000002,True
216,4,"Ah yeah, I've heard your point of view expressed but you still have not taken a look through the thread yet. Apples and oranges are not the same and cultures have never been 'equal'.","Muslims demand locals to not walk their dogs in public because it's againt the Sharia and they feel it as disrespectful. Thank you for the infos, I left the information on the bottom of the original tweet once it was sent to me by someone. Still, they heaps worse. You probably haven't seen the vids where they are killing dogs with acid. Ah yeah, I've heard your point of view expressed but you still have not taken a look through the thread yet. Apples and oranges are not the same and cultures have never been 'equal'.",0.05280026,0.37751234,0,1,0.32471208,True
217,0,"Muslims are asking too much! Their sharia has rules that cannot coexist with our culture..  They cannot ask us to not walk dogs in public!
","Muslims are asking too much! Their sharia has rules that cannot coexist with our culture..  They cannot ask us to not walk dogs in public!
",0.44573322,0.44573322,1,1,0.0,False
217,2,"
It's not the only bad information I read about them.
They have a bad reputation and there will be a reason. I even saw a video where they kill dogs with acid!","Muslims are asking too much! Their sharia has rules that cannot coexist with our culture..  They cannot ask us to not walk dogs in public!
 
It's not the only bad information I read about them.
They have a bad reputation and there will be a reason. I even saw a video where they kill dogs with acid!",0.30993456,0.46186632,0,1,0.15193175999999997,True
217,4,"Your opinion does not convince me.
Cultures have never been fair and this is a fact..","Muslims are asking too much! Their sharia has rules that cannot coexist with our culture..  They cannot ask us to not walk dogs in public!
 
It's not the only bad information I read about them.
They have a bad reputation and there will be a reason. I even saw a video where they kill dogs with acid! Your opinion does not convince me.
Cultures have never been fair and this is a fact..",0.09872158,0.4394682,0,1,0.34074662,True
218,0,Following the structure of our population we have to stop and reverse all migration. We have got all the doctors and rocket scientists we need. We will never need any workforce from outside the country.,Following the structure of our population we have to stop and reverse all migration. We have got all the doctors and rocket scientists we need. We will never need any workforce from outside the country.,0.07291982,0.07291982,0,0,0.0,False
218,2,"Look darling. No one is pressuring these people to become doctors. They are smart so they should have worked out what the terms and conditions are. These people are not moving out to poor countries abroad, I suppose. The NHS must be taken down and rivisited. How come this people are so racist? Their only focus is the colour of the skin of the doctor.  In my opnion, immigrant doctors should work where they have studied.","Following the structure of our population we have to stop and reverse all migration. We have got all the doctors and rocket scientists we need. We will never need any workforce from outside the country. Look darling. No one is pressuring these people to become doctors. They are smart so they should have worked out what the terms and conditions are. These people are not moving out to poor countries abroad, I suppose. The NHS must be taken down and rivisited. How come this people are so racist? Their only focus is the colour of the skin of the doctor.  In my opnion, immigrant doctors should work where they have studied.",0.2412222,0.2524482,0,0,0.011226000000000014,False
219,0,"
I firmly believe that Brittany does not need migration. We have physicians and researchers at will, we don't need others from foreign countries.","
I firmly believe that Brittany does not need migration. We have physicians and researchers at will, we don't need others from foreign countries.",0.19939905,0.19939905,0,0,0.0,False
